gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlySpend,ServiceCount,ContractValue
1,0,0,1,1,1,1,44.4,44.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.4,1,44.4
1,0,0,0,65,1,0,105.1,6631.85,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,102.02846153846154,5,6831.5
0,0,1,1,70,1,1,115.15,8250.0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,117.85714285714286,7,8060.5
1,0,1,0,60,1,1,59.8,3561.15,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,59.3525,3,3588.0
0,0,1,0,69,1,1,26.3,1763.55,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,25.558695652173913,1,1814.7
0,1,0,0,35,1,0,70.55,2419.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.11428571428571,1,2469.25
0,0,0,0,22,1,1,20.05,470.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.37272727272727,1,441.1
1,0,1,1,66,1,0,79.85,5234.95,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,79.31742424242424,5,5270.099999999999
1,1,1,0,1,1,1,70.3,70.3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.3,1,70.3
0,0,1,0,1,1,1,79.35,79.35,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,79.35,2,79.35
1,0,1,1,34,1,1,90.05,3097.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,91.08823529411765,3,3061.7
0,0,1,1,72,1,0,24.45,1709.1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,23.737499999999997,1,1760.3999999999999
1,0,1,1,31,0,0,59.95,1848.8,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,59.63870967741936,5,1858.45
1,0,0,1,30,1,0,25.35,723.3,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,24.11,1,760.5
0,0,0,0,9,1,1,90.8,809.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,89.97222222222223,3,817.1999999999999
1,0,1,1,20,1,1,70.45,1470.95,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73.5475,1,1409.0
1,1,1,0,19,0,1,34.3,577.15,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,30.376315789473683,2,651.6999999999999
0,0,1,0,65,1,1,105.05,6914.95,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,106.38384615384615,5,6828.25
0,0,1,1,30,1,0,19.3,602.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.096666666666668,1,579.0
1,0,0,0,6,1,0,19.15,124.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.733333333333334,1,114.89999999999999
0,0,0,0,2,0,0,51.4,96.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,48.4,3,102.8
1,0,1,1,53,1,0,71.85,3827.9,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,72.22452830188679,4,3808.0499999999997
1,1,1,0,7,1,1,75.4,533.05,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,76.14999999999999,1,527.8000000000001
0,0,1,1,61,1,1,49.7,2961.4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,48.54754098360656,2,3031.7000000000003
1,1,0,0,70,0,1,45.25,3264.45,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,46.635,2,3167.5
0,0,0,0,13,1,1,78.75,995.35,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,76.56538461538462,5,1023.75
1,1,1,0,35,1,1,81.6,2815.25,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,80.43571428571428,2,2856.0
0,0,1,0,2,1,1,70.4,154.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,77.4,1,140.8
0,0,0,0,3,1,1,75.8,246.3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,82.10000000000001,1,227.39999999999998
0,0,0,0,3,1,0,76.1,257.6,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,85.86666666666667,1,228.29999999999998
0,0,0,0,62,1,1,94.0,5757.2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,92.85806451612903,3,5828.0
1,0,1,1,72,1,0,103.95,7517.7,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,104.4125,6,7484.400000000001
1,0,1,0,63,1,1,19.95,1234.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.599999999999998,1,1256.85
1,1,0,0,20,1,0,71.3,1389.2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,69.46000000000001,1,1426.0
0,1,0,0,35,1,1,110.8,3836.3,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,109.60857142857144,7,3878.0
1,1,1,0,21,1,1,69.1,1474.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.22619047619048,1,1451.1
1,0,1,0,62,1,0,96.1,6001.45,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,96.79758064516129,4,5958.2
0,0,0,0,15,1,1,48.8,720.1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,48.00666666666667,1,732.0
0,0,0,0,55,1,1,50.55,2832.75,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,51.50454545454546,2,2780.25
0,0,0,0,11,1,1,44.65,472.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42.93181818181818,1,491.15
0,0,1,1,17,1,0,88.25,1460.65,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,85.92058823529412,3,1500.25
0,0,0,0,61,1,0,19.45,1336.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,21.907377049180326,1,1186.45
0,0,1,0,71,1,0,89.3,6388.65,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,89.98098591549295,7,6340.3
0,0,0,0,2,1,0,70.0,153.05,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.525,1,140.0
1,0,0,0,35,1,0,19.25,677.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.36857142857143,1,673.75
0,0,0,0,17,1,0,70.5,1165.6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.56470588235294,1,1198.5
0,0,0,0,21,1,1,97.35,2119.5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,100.92857142857143,3,2044.35
0,0,1,0,47,1,0,19.65,921.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.607446808510637,1,923.55
0,0,1,0,3,1,0,20.85,72.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,24.0,1,62.550000000000004
1,0,0,0,3,1,1,19.65,68.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,22.78333333333333,1,58.949999999999996
1,1,1,0,44,1,1,19.35,847.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.255681818181817,1,851.4000000000001
0,0,0,0,1,1,1,44.0,44.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44.0,1,44.0
0,0,1,1,44,1,0,94.4,4295.35,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,97.62159090909091,4,4153.6
1,0,1,1,5,1,1,25.9,135.0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,27.0,1,129.5
1,0,0,0,24,1,1,55.65,1400.55,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.356249999999996,2,1335.6
0,0,0,1,1,1,1,69.65,69.65,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.65,1,69.65
0,0,0,0,18,1,1,75.4,1380.4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,76.6888888888889,2,1357.2
0,0,0,0,10,1,1,100.6,1060.2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,106.02000000000001,4,1006.0
0,0,1,0,65,1,0,71.0,4386.2,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,67.48,5,4615.0
0,1,0,0,1,1,1,86.0,86.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,86.0,3,86.0
0,0,0,0,53,1,1,106.95,5785.5,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,109.16037735849056,5,5668.35
1,0,0,0,3,1,0,21.2,52.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,17.349999999999998,1,63.599999999999994
1,0,1,0,33,1,1,61.05,2018.4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,61.163636363636364,4,2014.6499999999999
1,0,0,0,3,0,1,29.6,79.45,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,26.483333333333334,1,88.80000000000001
0,0,0,0,34,1,1,79.95,2727.3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,80.21470588235294,6,2718.3
0,0,1,1,14,1,1,19.7,263.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.832142857142856,1,275.8
0,0,0,0,13,1,1,20.3,275.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.184615384615384,1,263.90000000000003
1,1,1,0,46,0,1,59.9,2816.65,1,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,61.231521739130436,5,2755.4
1,0,1,1,23,1,0,24.35,538.5,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,23.41304347826087,1,560.0500000000001
0,0,1,1,47,1,0,19.75,948.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.18936170212766,1,928.25
1,0,0,1,17,1,1,50.3,846.8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.811764705882354,2,855.0999999999999
0,0,1,1,49,1,1,95.6,4783.5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,97.62244897959184,3,4684.4
1,1,1,0,59,0,1,50.25,2997.45,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,50.80423728813559,3,2964.75
0,0,0,0,69,1,1,85.35,5897.4,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,85.4695652173913,6,5889.15
1,0,0,0,11,0,1,41.6,470.6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,42.78181818181818,2,457.6
1,0,0,0,10,1,1,51.65,524.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,52.45,2,516.5
1,0,1,1,12,1,1,24.0,269.65,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,22.47083333333333,1,288.0
1,0,0,0,45,1,1,100.85,4740.0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,105.33333333333333,4,4538.25
0,0,1,1,39,1,1,59.85,2341.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,60.03846153846154,3,2334.15
1,1,1,0,71,1,0,25.45,1789.65,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,25.206338028169014,1,1806.95
1,0,1,1,71,1,0,23.9,1626.4,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,22.907042253521126,1,1696.8999999999999
0,0,1,1,33,1,0,24.15,800.3,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,24.25151515151515,1,796.9499999999999
1,1,0,0,67,1,1,75.7,5060.85,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,75.53507462686568,1,5071.900000000001
1,0,1,1,37,0,0,40.2,1448.8,1,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,39.15675675675676,3,1487.4
1,0,1,1,49,1,0,84.5,4254.85,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,86.83367346938776,2,4140.5
0,0,1,0,9,1,0,50.85,466.6,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,51.84444444444445,2,457.65000000000003
1,0,1,0,52,1,1,91.6,4627.8,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,88.99615384615385,4,4763.2
0,0,0,0,70,1,0,98.9,6838.6,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,97.69428571428573,4,6923.0
1,0,0,0,1,1,1,85.0,85.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,85.0,3,85.0
0,1,0,0,14,1,1,78.95,1101.85,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,78.70357142857142,2,1105.3
1,0,0,0,1,1,1,44.3,44.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44.3,1,44.3
1,0,0,0,1,1,0,20.2,20.2,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.2,1,20.2
0,0,0,0,52,1,1,80.2,4297.6,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,82.64615384615385,2,4170.400000000001
1,0,0,0,6,1,0,60.9,414.1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,69.01666666666667,3,365.4
1,0,1,0,7,0,0,34.2,256.6,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,36.65714285714286,2,239.40000000000003
0,1,0,0,47,1,1,85.2,3969.35,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,84.45425531914893,3,4004.4
0,0,0,0,26,1,1,87.15,2274.1,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,87.46538461538461,4,2265.9
1,0,1,1,25,1,0,54.3,1296.8,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,51.872,3,1357.5
1,0,0,0,69,1,1,19.1,1268.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.389130434782608,1,1317.9
0,0,0,0,72,1,1,112.75,8192.6,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,113.78611111111111,7,8118.0
1,0,0,0,4,1,1,19.95,59.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,14.8125,1,79.8
1,0,1,1,59,1,0,19.5,1147.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.45508474576271,1,1150.5
1,0,0,0,67,1,0,65.55,4361.55,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,65.09776119402986,4,4391.849999999999
0,1,0,0,26,1,1,78.8,2006.1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,77.1576923076923,2,2048.7999999999997
0,0,0,0,27,1,0,78.2,2078.95,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,76.99814814814815,6,2111.4
1,0,1,1,72,1,0,105.25,7609.75,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,105.69097222222223,5,7578.0
0,0,0,0,6,1,1,89.25,487.05,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,81.175,4,535.5
1,0,1,1,62,1,0,20.65,1218.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.65241935483871,1,1280.3
1,0,0,0,20,1,1,68.7,1416.2,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,70.81,4,1374.0
1,0,0,0,6,1,0,78.65,483.3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,80.55,6,471.90000000000003
1,0,0,0,51,1,0,24.75,1234.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,24.2078431372549,1,1262.25
0,0,1,1,61,1,0,19.75,1311.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,21.501639344262294,1,1204.75
1,1,1,0,62,1,1,89.1,5618.3,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,90.61774193548388,4,5524.2
0,0,0,0,72,1,1,84.7,6185.15,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,85.9048611111111,3,6098.400000000001
1,1,1,0,13,1,1,98.0,1237.85,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,95.21923076923076,5,1274.0
1,0,1,0,5,1,1,94.45,498.1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,99.62,4,472.25
1,1,0,0,3,1,1,105.0,294.45,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,98.14999999999999,5,315.0
0,1,1,0,26,1,1,93.85,2381.55,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,91.59807692307693,4,2440.1
1,1,0,0,13,1,1,59.9,788.35,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,60.642307692307696,3,778.6999999999999
0,0,1,1,38,1,1,19.95,756.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.905263157894737,1,758.1
0,1,1,0,8,1,1,84.0,613.4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,76.675,2,672.0
1,1,1,1,34,1,1,108.9,3625.2,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,106.62352941176471,6,3702.6000000000004
1,0,0,0,18,0,0,33.6,550.35,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,30.575000000000003,2,604.8000000000001
1,0,1,1,56,1,1,85.85,4793.8,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,85.60357142857143,4,4807.599999999999
0,0,0,0,36,0,1,34.85,1267.2,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,35.2,2,1254.6000000000001
0,0,1,0,9,0,1,48.75,442.2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,49.13333333333333,3,438.75
1,0,0,0,1,1,1,84.85,84.85,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,84.85,3,84.85
1,0,0,0,12,1,0,56.65,654.85,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,54.57083333333333,3,679.8
0,1,1,1,57,1,1,95.3,5567.45,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,97.67456140350878,5,5432.099999999999
0,0,0,0,42,1,0,73.9,3160.55,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,75.25119047619049,6,3103.8
0,0,1,1,33,1,1,24.5,740.3,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,22.433333333333334,1,808.5
1,0,1,0,70,1,0,84.6,5706.2,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,81.51714285714286,4,5922.0
0,0,0,0,68,0,0,44.95,3085.35,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,45.37279411764706,3,3056.6000000000004
1,0,0,1,1,0,1,24.7,24.7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.7,0,24.7
0,0,0,0,37,1,0,100.3,3541.4,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,95.71351351351352,4,3711.1
0,0,0,1,4,1,1,25.45,84.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.05,1,101.8
1,0,0,0,1,1,1,50.7,50.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50.7,2,50.7
1,0,0,0,20,0,1,55.0,1165.55,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,58.277499999999996,5,1100.0
1,0,1,1,72,1,0,68.4,4855.35,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,67.43541666666667,5,4924.8
0,0,0,0,31,1,1,89.9,2806.9,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,90.54516129032258,3,2786.9
1,1,1,0,18,1,0,78.55,1422.65,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.03611111111111,2,1413.8999999999999
1,0,1,0,11,1,1,55.05,608.15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,55.28636363636363,2,605.55
0,0,1,1,33,1,0,19.8,641.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.434848484848487,1,653.4
0,1,0,0,62,1,0,84.45,4959.15,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,79.98629032258064,2,5235.900000000001
0,0,0,0,1,0,0,35.9,35.9,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,35.9,2,35.9
1,0,1,0,16,1,0,80.75,1321.3,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,82.58125,3,1292.0
1,0,1,1,22,1,1,78.65,1663.75,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,75.625,5,1730.3000000000002
0,0,1,1,49,1,0,61.75,3024.15,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,61.71734693877551,4,3025.75
1,0,1,1,36,1,1,63.7,2188.5,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,60.791666666666664,4,2293.2000000000003
1,0,1,0,42,1,1,99.45,4138.05,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,98.525,5,4176.900000000001
1,1,0,0,4,0,1,25.2,102.5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.625,0,100.8
0,0,0,0,12,1,0,74.05,872.65,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,72.72083333333333,4,888.5999999999999
0,0,0,0,31,1,0,87.6,2724.25,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,87.87903225806451,4,2715.6
1,0,1,0,5,1,1,89.15,413.25,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,82.65,3,445.75
1,0,1,1,66,1,0,20.0,1374.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,20.82121212121212,1,1320.0
0,1,0,0,15,1,0,55.0,757.1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,50.473333333333336,2,825.0
1,0,0,0,64,1,1,104.4,6692.65,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,104.57265625,5,6681.6
1,0,1,1,10,1,1,20.05,218.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,21.85,1,200.5
1,0,1,1,7,1,1,89.75,608.8,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,86.97142857142856,4,628.25
1,0,0,0,29,0,0,34.3,1004.75,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,34.64655172413793,2,994.6999999999999
1,0,0,0,57,1,0,20.65,1125.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.74736842105263,1,1177.05
0,0,0,0,46,1,0,84.25,3847.6,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,83.64347826086956,3,3875.5
1,0,0,0,53,1,0,19.65,978.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,18.452830188679247,1,1041.4499999999998
0,0,0,0,17,1,0,79.85,1387.35,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,81.60882352941177,6,1357.4499999999998
0,0,1,1,38,1,1,20.2,746.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.632894736842104,1,767.6
1,0,0,0,15,1,0,19.8,304.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.30666666666667,1,297.0
0,0,0,0,22,0,1,50.35,1098.85,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,49.94772727272727,3,1107.7
1,0,1,0,14,1,1,85.15,1139.2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,81.37142857142858,2,1192.1000000000001
